"year","school","exam","perc.free.meals","perc.vr.band","female","VR.band.student","ethnic","school.gender","school.denom"
1,100,33,27,24,0,2,1,"mixed",1
1,100,4,27,24,0,3,5,"mixed",1
1,100,18,27,24,0,2,1,"mixed",1
1,100,23,27,24,1,2,1,"mixed",1
1,100,7,27,24,1,2,1,"mixed",1
1,100,23,27,24,1,1,1,"mixed",1
1,100,35,27,24,1,1,1,"mixed",1
1,100,37,27,24,1,1,1,"mixed",1
1,100,19,27,24,1,3,1,"mixed",1
1,100,21,27,24,1,1,1,"mixed",1
1,100,13,27,24,0,2,2,"mixed",1
1,100,30,27,24,0,1,1,"mixed",1
1,100,31,27,24,1,1,1,"mixed",1
1,100,16,27,24,0,2,1,"mixed",1
1,100,11,27,24,0,2,1,"mixed",1
1,100,11,27,24,0,2,1,"mixed",1
1,100,39,27,24,0,1,7,"mixed",1
1,100,27,27,24,1,2,1,"mixed",1
1,100,18,27,24,1,2,1,"mixed",1
1,100,27,27,24,0,1,5,"mixed",1
1,100,16,27,24,1,2,1,"mixed",1
1,100,21,27,24,0,1,1,"mixed",1
1,100,5,27,24,0,3,2,"mixed",1
1,100,19,27,24,1,2,5,"mixed",1
1,100,28,27,24,0,1,1,"mixed",1
1,101,21,33,24,0,2,5,"male",1
1,101,18,33,24,0,3,5,"male",1
1,101,19,33,24,0,2,1,"male",1
1,101,8,33,24,0,2,5,"male",1
1,101,21,33,24,0,2,5,"male",1
1,101,34,33,24,0,1,1,"male",1
1,101,11,33,24,0,2,5,"male",1
1,101,17,33,24,0,2,1,"male",1
1,101,14,33,24,0,3,5,"male",1
1,101,29,33,24,0,1,5,"male",1
1,101,13,33,24,0,2,1,"male",1
1,101,32,33,24,0,1,7,"male",1
1,101,46,33,24,0,1,8,"male",1
1,101,24,33,24,0,2,5,"male",1
1,101,19,33,24,0,2,11,"male",1
1,101,6,33,24,0,3,1,"male",1
1,101,15,33,24,0,2,5,"male",1
1,101,51,33,24,0,1,7,"male",1
1,101,18,33,24,0,2,5,"male",1
1,101,21,33,24,0,2,1,"male",1
1,101,15,33,24,0,3,5,"male",1
1,101,3,33,24,0,3,5,"male",1
1,101,28,33,24,0,2,5,"male",1
1,101,11,33,24,0,3,1,"male",1
1,101,6,33,24,0,3,5,"male",1
1,101,13,33,24,0,2,5,"male",1
1,101,17,33,24,0,1,1,"male",1
1,101,59,33,24,0,1,1,"male",1
1,101,4,33,24,0,1,1,"male",1
1,101,10,33,24,0,2,10,"male",1
1,101,17,33,24,0,2,5,"male",1
1,101,17,33,24,0,2,1,"male",1
1,101,29,33,24,0,1,1,"male",1
1,101,21,33,24,0,2,5,"male",1
1,101,5,33,24,0,2,1,"male",1
1,101,17,33,24,0,1,2,"male",1
1,101,16,33,24,0,2,5,"male",1
1,101,18,33,24,0,2,1,"male",1
1,101,40,33,24,0,1,1,"male",1
1,101,26,33,24,0,2,1,"male",1
1,101,7,33,24,0,3,5,"male",1
1,101,31,33,24,0,1,7,"male",1
1,101,14,33,24,0,2,5,"male",1
1,102,10,56,15,0,2,4,"male",1
1,102,45,56,15,0,1,8,"male",1
1,102,9,56,15,0,1,1,"male",1
1,102,5,56,15,0,3,4,"male",1
1,102,26,56,15,0,1,5,"male",1
1,102,56,56,15,0,1,8,"male",1
1,102,24,56,15,0,1,1,"male",1
1,102,11,56,15,0,2,5,"male",1
1,102,11,56,15,0,2,1,"male",1
1,102,54,56,15,0,1,5,"male",1
1,102,35,56,15,0,3,4,"male",1
1,102,3,56,15,0,3,1,"male",1
1,102,40,56,15,0,1,1,"male",1
1,102,10,56,15,0,2,4,"male",1
1,102,27,56,15,0,2,1,"male",1
1,102,18,56,15,0,1,1,"male",1
1,102,6,56,15,0,3,4,"male",1
1,102,37,56,15,0,1,1,"male",1
1,102,29,56,15,0,2,1,"male",1
1,102,19,56,15,0,3,4,"male",1
1,102,12,56,15,0,2,1,"male",1
1,102,25,56,15,0,1,1,"male",1
1,102,10,56,15,0,2,1,"male",1
1,102,31,56,15,0,1,1,"male",1
1,102,34,56,15,0,2,4,"male",1
1,102,23,56,15,0,2,4,"male",1
1,102,32,56,15,0,1,1,"male",1
1,102,12,56,15,0,3,4,"male",1
1,102,35,56,15,0,1,1,"male",1
1,102,8,56,15,0,2,11,"male",1
1,102,1,56,15,0,3,10,"male",1
1,102,8,56,15,0,1,1,"male",1
1,102,10,56,15,0,2,1,"male",1
1,102,38,56,15,0,2,1,"male",1
1,102,30,56,15,0,2,1,"male",1
1,102,7,56,15,0,2,1,"male",1
1,102,6,56,15,0,3,4,"male",1
1,102,1,56,15,0,3,4,"male",1
1,102,28,56,15,0,1,1,"male",1
1,102,7,56,15,0,3,1,"male",1
1,102,17,56,15,0,2,1,"male",1
1,102,48,56,15,0,2,1,"male",1
1,102,8,56,15,0,2,1,"male",1
1,102,10,56,15,0,2,1,"male",1
1,102,33,56,15,0,1,1,"male",1
1,102,3,56,15,0,3,4,"male",1
1,102,30,56,15,0,3,4,"male",1
1,102,27,56,15,0,1,1,"male",1
1,102,16,56,15,0,2,1,"male",1
1,102,29,56,15,0,3,4,"male",1
1,102,6,56,15,0,3,4,"male",1
1,102,27,56,15,0,1,1,"male",1
1,102,17,56,15,0,1,1,"male",1
1,102,23,56,15,0,2,1,"male",1
1,102,19,56,15,0,2,2,"male",1
1,102,21,56,15,0,2,1,"male",1
1,102,8,56,15,0,2,1,"male",1
1,102,26,56,15,0,2,4,"male",1
1,102,4,56,15,0,1,1,"male",1
1,102,35,56,15,0,3,4,"male",1
1,102,14,56,15,0,2,4,"male",1
1,102,45,56,15,0,2,4,"male",1
1,102,39,56,15,0,2,4,"male",1
1,102,52,56,15,0,2,4,"male",1
1,102,19,56,15,0,2,4,"male",1
1,102,30,56,15,0,2,1,"male",1
1,102,6,56,15,0,3,4,"male",1
1,102,16,56,15,0,2,4,"male",1
1,102,8,56,15,0,3,4,"male",1
1,102,22,56,15,0,2,4,"male",1
1,102,24,56,15,0,2,1,"male",1
1,102,30,56,15,0,1,1,"male",1
1,102,19,56,15,0,2,1,"male",1
1,102,2,56,15,0,3,1,"male",1
1,102,40,56,15,0,2,1,"male",1
2,102,4,75,14,0,3,1,"male",1
2,102,31,75,14,0,2,1,"male",1
2,102,27,75,14,0,1,4,"male",1
2,102,18,75,14,0,2,1,"male",1
2,102,15,75,14,0,1,1,"male",1
2,102,29,75,14,0,1,1,"male",1
2,102,33,75,14,0,1,1,"male",1
2,102,24,75,14,0,2,1,"male",1
2,102,3,75,14,0,2,1,"male",1
2,102,17,75,14,0,3,4,"male",1
2,102,66,75,14,0,1,1,"male",1
2,102,27,75,14,0,3,4,"male",1
2,102,17,75,14,0,2,4,"male",1
2,102,29,75,14,0,2,4,"male",1
2,102,31,75,14,0,1,1,"male",1
2,102,2,75,14,0,3,1,"male",1
2,102,13,75,14,0,3,4,"male",1
2,102,2,75,14,0,3,4,"male",1
2,102,45,75,14,0,2,8,"male",1
2,102,4,75,14,0,2,1,"male",1
2,102,53,75,14,0,2,4,"male",1
2,102,45,75,14,0,1,1,"male",1
2,102,4,75,14,0,3,6,"male",1
2,102,24,75,14,0,2,4,"male",1
2,102,31,75,14,0,1,1,"male",1
2,102,15,75,14,0,3,4,"male",1
2,102,4,75,14,0,3,4,"male",1
2,102,6,75,14,0,3,4,"male",1
2,102,41,75,14,0,2,1,"male",1
2,102,10,75,14,0,2,1,"male",1
2,102,20,75,14,0,3,8,"male",1
2,102,7,75,14,0,2,2,"male",1
2,102,24,75,14,0,3,4,"male",1
2,102,57,75,14,0,1,1,"male",1
2,102,22,75,14,0,2,2,"male",1
2,102,11,75,14,0,3,1,"male",1
2,102,23,75,14,0,2,1,"male",1
2,102,9,75,14,0,3,4,"male",1
2,102,28,75,14,0,2,1,"male",1
2,102,29,75,14,0,2,1,"male",1
2,102,9,75,14,0,2,7,"male",1
2,102,49,75,14,0,2,4,"male",1
2,102,17,75,14,0,2,1,"male",1
2,102,31,75,14,0,3,4,"male",1
2,102,14,75,14,0,3,4,"male",1
2,102,22,75,14,0,3,4,"male",1
2,102,61,75,14,0,3,4,"male",1
2,102,4,75,14,0,2,4,"male",1
2,102,6,75,14,0,2,1,"male",1
3,102,37,75,11,0,2,4,"male",1
3,102,11,75,11,0,3,11,"male",1
3,102,20,75,11,0,1,4,"male",1
3,102,7,75,11,0,2,1,"male",1
3,102,33,75,11,0,2,1,"male",1
3,102,19,75,11,0,2,1,"male",1
3,102,27,75,11,0,1,1,"male",1
3,102,17,75,11,0,3,4,"male",1
3,102,26,75,11,0,2,1,"male",1
3,102,6,75,11,0,2,1,"male",1
3,102,12,75,11,0,1,4,"male",1
3,102,14,75,11,0,2,1,"male",1
3,102,14,75,11,0,2,8,"male",1
3,102,31,75,11,0,2,1,"male",1
3,102,41,75,11,0,2,8,"male",1
3,102,11,75,11,0,2,2,"male",1
3,102,47,75,11,0,3,9,"male",1
3,102,4,75,11,0,3,8,"male",1
3,102,4,75,11,0,2,1,"male",1
3,102,3,75,11,0,2,11,"male",1
3,102,14,75,11,0,2,1,"male",1
3,102,26,75,11,0,2,11,"male",1
3,102,37,75,11,0,2,1,"male",1
3,102,9,75,11,0,2,4,"male",1
3,102,22,75,11,0,2,9,"male",1
3,102,23,75,11,0,3,4,"male",1
3,102,10,75,11,0,3,4,"male",1
3,102,27,75,11,0,2,1,"male",1
3,102,56,75,11,0,1,3,"male",1
3,102,4,75,11,0,1,11,"male",1
3,102,5,75,11,0,2,4,"male",1
2,103,7,56,23,1,3,10,"mixed",1
2,103,45,56,23,1,1,11,"mixed",1
2,103,2,56,23,1,3,1,"mixed",1
2,103,4,56,23,0,2,5,"mixed",1
2,103,27,56,23,1,2,5,"mixed",1
2,103,8,56,23,0,2,1,"mixed",1
2,103,18,56,23,1,3,5,"mixed",1
2,103,23,56,23,1,2,11,"mixed",1
2,103,16,56,23,0,2,1,"mixed",1
2,103,18,56,23,1,3,2,"mixed",1
2,103,40,56,23,1,1,1,"mixed",1
2,103,9,56,23,0,2,1,"mixed",1
2,103,19,56,23,0,3,1,"mixed",1
2,103,7,56,23,1,2,1,"mixed",1
2,103,29,56,23,1,2,5,"mixed",1
2,103,13,56,23,0,2,11,"mixed",1
2,103,17,56,23,1,2,5,"mixed",1
2,103,3,56,23,0,2,1,"mixed",1
2,103,19,56,23,1,2,1,"mixed",1
2,103,46,56,23,0,2,1,"mixed",1
2,103,13,56,23,1,2,3,"mixed",1
2,103,13,56,23,1,2,8,"mixed",1
2,103,42,56,23,1,2,11,"mixed",1
2,103,45,56,23,1,1,1,"mixed",1
2,103,23,56,23,1,3,9,"mixed",1
2,103,11,56,23,1,3,9,"mixed",1
2,103,10,56,23,1,2,1,"mixed",1
2,103,62,56,23,1,1,8,"mixed",1
2,103,24,56,23,1,2,11,"mixed",1
2,103,21,56,23,1,2,9,"mixed",1
2,103,29,56,23,0,2,3,"mixed",1
2,103,51,56,23,1,1,1,"mixed",1
2,103,4,56,23,0,2,1,"mixed",1
2,103,13,56,23,0,1,5,"mixed",1
2,103,23,56,23,0,2,1,"mixed",1
2,103,16,56,23,1,2,1,"mixed",1
2,103,4,56,23,1,3,3,"mixed",1
2,103,17,56,23,1,3,5,"mixed",1
2,103,53,56,23,1,1,11,"mixed",1
2,103,22,56,23,1,2,5,"mixed",1
2,103,29,56,23,1,1,1,"mixed",1
2,103,43,56,23,0,2,9,"mixed",1
2,103,28,56,23,1,2,1,"mixed",1
2,103,7,56,23,1,2,1,"mixed",1
2,103,3,56,23,0,3,3,"mixed",1
2,103,24,56,23,0,2,1,"mixed",1
2,103,50,56,23,1,1,5,"mixed",1
2,103,25,56,23,0,2,8,"mixed",1
2,103,23,56,23,0,1,5,"mixed",1
2,103,5,56,23,0,3,11,"mixed",1
2,103,21,56,23,1,2,1,"mixed",1
2,103,10,56,23,1,2,5,"mixed",1
2,103,27,56,23,0,2,1,"mixed",1
2,103,15,56,23,1,3,1,"mixed",1
2,103,6,56,23,0,2,1,"mixed",1
2,103,14,56,23,0,1,3,"mixed",1
2,103,16,56,23,1,2,11,"mixed",1
2,103,20,56,23,1,2,5,"mixed",1
2,103,8,56,23,0,2,5,"mixed",1
2,103,6,56,23,0,2,1,"mixed",1
2,103,29,56,23,1,2,3,"mixed",1
2,103,9,56,23,1,2,5,"mixed",1
2,103,7,56,23,0,3,3,"mixed",1
2,103,39,56,23,1,1,1,"mixed",1
2,103,1,56,23,0,1,1,"mixed",1
2,103,26,56,23,1,2,11,"mixed",1
2,103,40,56,23,1,1,1,"mixed",1
2,103,43,56,23,1,1,2,"mixed",1
2,103,36,56,23,0,1,11,"mixed",1
2,103,19,56,23,1,3,3,"mixed",1
2,103,5,56,23,0,1,1,"mixed",1
2,103,2,56,23,0,3,3,"mixed",1
2,103,46,56,23,1,1,3,"mixed",1
2,104,18,56,11,1,2,5,"mixed",1
2,104,17,56,11,0,2,1,"mixed",1
2,104,9,56,11,0,3,5,"mixed",1
2,104,16,56,11,1,2,1,"mixed",1
2,104,38,56,11,1,1,1,"mixed",1
2,104,26,56,11,1,1,1,"mixed",1
2,104,14,56,11,1,2,1,"mixed",1
2,104,37,56,11,0,1,1,"mixed",1
2,104,13,56,11,0,2,6,"mixed",1
2,104,22,56,11,0,2,5,"mixed",1
2,104,29,56,11,0,2,7,"mixed",1
2,104,24,56,11,1,2,1,"mixed",1
2,104,6,56,11,1,3,5,"mixed",1
2,104,22,56,11,0,1,1,"mixed",1
2,104,23,56,11,0,2,7,"mixed",1
2,104,13,56,11,1,3,5,"mixed",1
2,104,2,56,11,0,2,1,"mixed",1
2,104,18,56,11,0,3,11,"mixed",1
2,104,18,56,11,0,3,10,"mixed",1
2,104,25,56,11,1,2,1,"mixed",1
2,104,7,56,11,0,1,1,"mixed",1
2,104,9,56,11,1,2,1,"mixed",1
2,104,2,56,11,0,3,1,"mixed",1
2,104,12,56,11,1,3,10,"mixed",1
2,104,12,56,11,0,2,10,"mixed",1
2,104,17,56,11,1,3,5,"mixed",1
2,104,8,56,11,0,3,10,"mixed",1
2,104,9,56,11,1,2,10,"mixed",1
2,104,12,56,11,1,2,5,"mixed",1
2,104,18,56,11,0,2,5,"mixed",1
2,104,13,56,11,1,3,5,"mixed",1
2,104,12,56,11,0,2,5,"mixed",1
2,104,16,56,11,0,3,6,"mixed",1
2,104,22,56,11,0,2,5,"mixed",1
2,104,7,56,11,0,2,5,"mixed",1
2,104,3,56,11,1,2,1,"mixed",1
2,104,1,56,11,0,3,1,"mixed",1
2,104,32,56,11,0,1,1,"mixed",1
2,104,16,56,11,1,1,1,"mixed",1
2,104,9,56,11,0,2,5,"mixed",1
2,104,28,56,11,0,1,1,"mixed",1
2,104,7,56,11,0,3,5,"mixed",1
2,104,11,56,11,1,3,1,"mixed",1
2,104,9,56,11,0,3,1,"mixed",1
2,104,21,56,11,1,2,1,"mixed",1
2,104,19,56,11,0,1,1,"mixed",1
2,104,22,56,11,1,2,1,"mixed",1
2,104,32,56,11,0,1,6,"mixed",1
2,104,12,56,11,0,2,1,"mixed",1
2,104,11,56,11,1,3,5,"mixed",1
2,104,8,56,11,1,3,3,"mixed",1
2,104,26,56,11,0,2,1,"mixed",1
2,104,23,56,11,1,3,5,"mixed",1
2,104,11,56,11,1,3,1,"mixed",1
2,104,23,56,11,0,3,4,"mixed",1
2,104,6,56,11,0,3,5,"mixed",1
2,104,29,56,11,1,2,1,"mixed",1
2,104,20,56,11,0,2,1,"mixed",1
2,104,11,56,11,0,2,5,"mixed",1
2,104,10,56,11,0,2,1,"mixed",1
2,104,12,56,11,1,3,5,"mixed",1
2,104,8,56,11,0,3,7,"mixed",1
2,104,4,56,11,1,3,6,"mixed",1
2,104,24,56,11,1,1,1,"mixed",1
2,104,9,56,11,0,3,7,"mixed",1
2,104,36,56,11,1,1,1,"mixed",1
2,104,39,56,11,0,2,1,"mixed",1
2,104,32,56,11,0,3,9,"mixed",1
2,104,14,56,11,0,2,10,"mixed",1
2,104,12,56,11,1,3,5,"mixed",1
2,104,6,56,11,1,3,5,"mixed",1
2,104,11,56,11,0,2,5,"mixed",1
2,104,1,56,11,1,3,1,"mixed",1
2,104,27,56,11,1,2,1,"mixed",1
2,104,8,56,11,0,2,1,"mixed",1
2,104,23,56,11,0,2,4,"mixed",1
2,104,23,56,11,0,2,5,"mixed",1
2,104,32,56,11,0,3,5,"mixed",1
2,104,28,56,11,1,2,1,"mixed",1
2,104,15,56,11,0,2,6,"mixed",1
2,104,25,56,11,0,1,1,"mixed",1
2,104,14,56,11,0,3,5,"mixed",1
2,104,12,56,11,0,3,1,"mixed",1
2,104,23,56,11,1,3,1,"mixed",1
2,104,33,56,11,1,2,9,"mixed",1
2,104,14,56,11,1,3,5,"mixed",1
2,104,11,56,11,1,2,1,"mixed",1
3,104,11,56,12,1,3,5,"mixed",1
3,104,5,56,12,0,3,7,"mixed",1
3,104,7,56,12,0,2,5,"mixed",1
3,104,5,56,12,1,3,5,"mixed",1
3,104,22,56,12,0,3,8,"mixed",1
3,104,47,56,12,0,1,4,"mixed",1
3,104,34,56,12,0,1,2,"mixed",1
3,104,1,56,12,0,3,1,"mixed",1
3,104,11,56,12,0,1,11,"mixed",1
3,104,14,56,12,0,2,5,"mixed",1
3,104,8,56,12,0,3,1,"mixed",1
3,104,18,56,12,1,2,11,"mixed",1
3,104,11,56,12,0,2,1,"mixed",1
3,104,4,56,12,0,2,1,"mixed",1
3,104,7,56,12,1,2,5,"mixed",1
3,104,15,56,12,0,2,10,"mixed",1
3,104,4,56,12,0,3,2,"mixed",1
3,104,10,56,12,0,2,5,"mixed",1
3,104,23,56,12,0,2,7,"mixed",1
3,104,29,56,12,0,2,5,"mixed",1
3,104,24,56,12,1,2,11,"mixed",1
3,104,32,56,12,1,2,1,"mixed",1
3,104,42,56,12,0,2,8,"mixed",1
3,104,15,56,12,0,1,4,"mixed",1
3,104,1,56,12,0,3,4,"mixed",1
3,104,19,56,12,1,3,5,"mixed",1
3,104,36,56,12,0,1,1,"mixed",1
3,104,22,56,12,0,1,1,"mixed",1
3,104,35,56,12,0,1,1,"mixed",1
3,104,52,56,12,0,1,1,"mixed",1
3,104,6,56,12,0,2,1,"mixed",1
3,104,13,56,12,1,2,10,"mixed",1
3,104,16,56,12,1,2,1,"mixed",1
3,104,7,56,12,1,2,1,"mixed",1
3,104,2,56,12,0,3,1,"mixed",1
3,104,8,56,12,1,2,5,"mixed",1
3,104,27,56,12,0,1,1,"mixed",1
3,104,8,56,12,0,2,1,"mixed",1
3,104,2,56,12,1,2,1,"mixed",1
3,104,1,56,12,1,3,1,"mixed",1
3,104,44,56,12,0,1,1,"mixed",1
3,104,1,56,12,0,2,4,"mixed",1
3,104,4,56,12,0,3,1,"mixed",1
3,104,11,56,12,0,2,1,"mixed",1
3,104,38,56,12,1,1,2,"mixed",1
3,104,19,56,12,0,2,5,"mixed",1
3,104,25,56,12,1,2,5,"mixed",1
3,104,7,56,12,0,2,5,"mixed",1
3,104,3,56,12,0,2,10,"mixed",1
3,104,28,56,12,0,1,1,"mixed",1
3,104,3,56,12,1,2,1,"mixed",1
3,104,12,56,12,0,3,2,"mixed",1
3,104,5,56,12,0,2,1,"mixed",1
3,104,32,56,12,0,2,2,"mixed",1
3,104,20,56,12,0,2,10,"mixed",1
3,104,20,56,12,1,2,5,"mixed",1
3,104,13,56,12,1,3,1,"mixed",1
3,104,3,56,12,1,3,5,"mixed",1
3,104,26,56,12,0,2,10,"mixed",1
3,104,11,56,12,0,3,5,"mixed",1
3,104,17,56,12,1,1,5,"mixed",1
3,104,36,56,12,1,2,5,"mixed",1
3,104,11,56,12,1,3,10,"mixed",1
3,104,14,56,12,0,2,1,"mixed",1
3,104,21,56,12,1,1,5,"mixed",1
3,104,8,56,12,1,2,1,"mixed",1
3,104,29,56,12,0,3,1,"mixed",1
3,104,13,56,12,1,3,10,"mixed",1
3,104,45,56,12,1,2,2,"mixed",1
3,104,4,56,12,1,1,1,"mixed",1
3,104,8,56,12,1,2,5,"mixed",1
3,104,13,56,12,0,3,6,"mixed",1
2,105,13,53,9,0,3,5,"male",1
2,105,11,53,9,0,3,5,"male",1
2,105,11,53,9,0,3,11,"male",1
2,105,5,53,9,0,2,5,"male",1
2,105,2,53,9,0,3,5,"male",1
2,105,12,53,9,0,2,5,"male",1
2,105,10,53,9,0,3,5,"male",1
2,105,23,53,9,0,2,5,"male",1
2,105,6,53,9,0,3,8,"male",1
2,105,8,53,9,0,2,4,"male",1
2,105,29,53,9,0,2,6,"male",1
2,105,16,53,9,0,3,5,"male",1
2,105,21,53,9,0,3,8,"male",1
2,105,1,53,9,0,3,5,"male",1
2,105,13,53,9,0,2,1,"male",1
2,105,14,53,9,0,2,3,"male",1
2,105,3,53,9,0,3,7,"male",1
2,105,29,53,9,0,1,8,"male",1
2,105,32,53,9,0,3,8,"male",1
2,105,10,53,9,0,2,1,"male",1
2,105,5,53,9,0,3,1,"male",1
2,105,4,53,9,0,2,5,"male",1
2,105,20,53,9,0,2,1,"male",1
2,105,5,53,9,0,3,5,"male",1
2,105,19,53,9,0,2,1,"male",1
2,105,8,53,9,0,1,4,"male",1
2,105,9,53,9,0,3,8,"male",1
2,105,25,53,9,0,1,8,"male",1
2,105,7,53,9,0,3,7,"male",1
2,105,15,53,9,0,2,1,"male",1
2,105,11,53,9,0,2,1,"male",1
2,105,4,53,9,0,3,6,"male",1
2,105,12,53,9,0,3,2,"male",1
2,105,27,53,9,0,2,8,"male",1
2,105,18,53,9,0,2,8,"male",1
2,105,8,53,9,0,3,5,"male",1
2,105,23,53,9,0,1,5,"male",1
2,105,15,53,9,0,3,5,"male",1
2,105,19,53,9,0,2,8,"male",1
2,105,9,53,9,0,2,5,"male",1
2,105,2,53,9,0,3,5,"male",1
2,105,32,53,9,0,2,8,"male",1
2,105,35,53,9,0,1,10,"male",1
2,105,19,53,9,0,2,1,"male",1
2,105,2,53,9,0,2,5,"male",1
2,105,16,53,9,0,2,1,"male",1
2,105,7,53,9,0,1,5,"male",1
2,105,34,53,9,0,1,5,"male",1
2,105,16,53,9,0,3,7,"male",1
2,105,1,53,9,0,2,5,"male",1
2,105,47,53,9,0,2,8,"male",1
2,105,18,53,9,0,3,5,"male",1
2,105,8,53,9,0,3,8,"male",1
2,105,7,53,9,0,3,5,"male",1
2,105,3,53,9,0,3,1,"male",1
2,105,5,53,9,0,2,5,"male",1
2,105,14,53,9,0,2,10,"male",1
2,105,14,53,9,0,2,5,"male",1
2,105,35,53,9,0,2,5,"male",1
2,105,5,53,9,0,3,5,"male",1
2,105,32,53,9,0,2,8,"male",1
2,105,13,53,9,0,3,8,"male",1
2,105,14,53,9,0,2,11,"male",1
2,105,14,53,9,0,2,3,"male",1
2,105,8,53,9,0,2,5,"male",1
2,105,23,53,9,0,2,5,"male",1
2,105,32,53,9,0,3,7,"male",1
3,105,18,53,9,0,2,1,"male",1
3,105,6,53,9,0,2,5,"male",1
3,105,12,53,9,0,3,5,"male",1
3,105,8,53,9,0,2,6,"male",1
3,105,6,53,9,0,3,8,"male",1
3,105,2,53,9,0,2,1,"male",1
3,105,29,53,9,0,2,1,"male",1
3,105,40,53,9,0,2,1,"male",1
3,105,13,53,9,0,3,1,"male",1
3,105,1,53,9,0,2,5,"male",1
3,105,18,53,9,0,1,11,"male",1
3,105,11,53,9,0,2,7,"male",1
3,105,31,53,9,0,1,1,"male",1
3,105,8,53,9,0,3,1,"male",1
3,105,4,53,9,0,3,5,"male",1
3,105,29,53,9,0,1,5,"male",1
3,105,1,53,9,0,3,1,"male",1
3,105,8,53,9,0,2,5,"male",1
3,105,14,53,9,0,2,1,"male",1
3,105,4,53,9,0,2,5,"male",1
3,105,8,53,9,0,3,1,"male",1
3,105,6,53,9,0,3,5,"male",1
3,105,7,53,9,0,2,5,"male",1
3,105,21,53,9,0,2,1,"male",1
3,105,2,53,9,0,3,6,"male",1
3,105,24,53,9,0,1,1,"male",1
3,105,9,53,9,0,2,5,"male",1
3,105,47,53,9,0,2,1,"male",1
3,105,14,53,9,0,2,1,"male",1
3,105,9,53,9,0,2,5,"male",1
3,105,30,53,9,0,1,5,"male",1
3,105,27,53,9,0,1,1,"male",1
3,105,40,53,9,0,1,2,"male",1
3,105,9,53,9,0,3,5,"male",1
3,105,6,53,9,0,3,5,"male",1
3,105,38,53,9,0,1,5,"male",1
3,105,27,53,9,0,2,5,"male",1
3,105,24,53,9,0,1,1,"male",1
3,105,21,53,9,0,2,1,"male",1
3,105,21,53,9,0,2,5,"male",1
3,105,13,53,9,0,3,10,"male",1
3,105,6,53,9,0,2,11,"male",1
3,105,33,53,9,0,2,2,"male",1
3,105,17,53,9,0,2,5,"male",1
3,105,13,53,9,0,2,5,"male",1
3,105,19,53,9,0,2,10,"male",1
3,105,28,53,9,0,2,8,"male",1
3,105,8,53,9,0,2,1,"male",1
2,106,31,51,10,1,1,5,"mixed",1
2,106,1,51,10,1,3,11,"mixed",1
2,106,18,51,10,0,2,1,"mixed",1
2,106,22,51,10,1,2,1,"mixed",1
2,106,20,51,10,1,2,5,"mixed",1
2,106,20,51,10,0,2,1,"mixed",1
2,106,15,51,10,1,2,5,"mixed",1
2,106,22,51,10,1,2,1,"mixed",1
2,106,15,51,10,0,2,1,"mixed",1
2,106,8,51,10,0,3,10,"mixed",1
2,106,3,51,10,0,3,5,"mixed",1
2,106,8,51,10,0,3,1,"mixed",1
2,106,21,51,10,1,2,10,"mixed",1
2,106,22,51,10,0,1,1,"mixed",1
2,106,4,51,10,0,3,7,"mixed",1
2,106,24,51,10,1,2,9,"mixed",1
2,106,9,51,10,1,2,2,"mixed",1
2,106,14,51,10,1,3,5,"mixed",1
2,106,17,51,10,0,1,1,"mixed",1
2,106,15,51,10,1,3,1,"mixed",1
2,106,10,51,10,0,2,5,"mixed",1
2,106,11,51,10,1,3,5,"mixed",1
2,106,4,51,10,0,1,1,"mixed",1
2,106,19,51,10,0,1,1,"mixed",1
2,106,6,51,10,1,2,5,"mixed",1
2,106,22,51,10,0,2,10,"mixed",1
2,106,28,51,10,0,1,6,"mixed",1
2,106,15,51,10,1,2,5,"mixed",1
2,106,13,51,10,1,1,1,"mixed",1
2,106,12,51,10,1,3,7,"mixed",1
2,106,17,51,10,1,2,1,"mixed",1
2,106,18,51,10,0,2,1,"mixed",1
2,106,15,51,10,0,2,5,"mixed",1
2,106,6,51,10,0,2,11,"mixed",1
2,106,5,51,10,1,3,5,"mixed",1
2,106,17,51,10,1,1,1,"mixed",1
2,106,9,51,10,0,3,5,"mixed",1
2,106,20,51,10,1,2,1,"mixed",1
2,106,16,51,10,0,2,10,"mixed",1
2,106,5,51,10,0,2,11,"mixed",1
2,106,7,51,10,0,3,10,"mixed",1
2,106,20,51,10,1,2,5,"mixed",1
2,106,1,51,10,1,3,1,"mixed",1
2,106,9,51,10,0,3,1,"mixed",1
2,106,11,51,10,0,3,11,"mixed",1
2,106,4,51,10,0,2,1,"mixed",1
2,106,4,51,10,0,3,10,"mixed",1
2,106,16,51,10,1,2,1,"mixed",1
2,106,21,51,10,1,1,1,"mixed",1
2,106,11,51,10,0,3,5,"mixed",1
2,106,20,51,10,1,3,5,"mixed",1
2,106,18,51,10,0,2,10,"mixed",1
2,106,13,51,10,1,3,10,"mixed",1
2,106,28,51,10,0,2,7,"mixed",1
2,106,3,51,10,0,2,1,"mixed",1
2,106,11,51,10,0,3,5,"mixed",1
2,106,1,51,10,0,2,1,"mixed",1
2,106,18,51,10,1,3,5,"mixed",1
2,106,18,51,10,1,2,1,"mixed",1
2,106,32,51,10,0,1,5,"mixed",1
2,106,5,51,10,1,2,5,"mixed",1
2,106,16,51,10,1,2,10,"mixed",1
3,106,8,51,9,1,3,7,"mixed",1
