"nation","nation_religiosity","age","nation_education","mf_harm","mf_fairness","mf_ingroup","mf_authority","mf_purity","mf_harm_group","mf_fairness_group","mf_purity_group","mf_ingroup_group","mf_authority_group"
"Singapore",70,22,751,5.25,3.75,4,3.4,4.75,5.20833333333333,4.75735294117647,4.48529411764706,4.5843137254902,4.18627450980392
"Singapore",70,24,751,4.75,4.5,4.8,3.2,5.75,5.20833333333333,4.75735294117647,4.48529411764706,4.5843137254902,4.18627450980392
"Singapore",70,21,751,4,4.5,3.6,3.4,4,5.20833333333333,4.75735294117647,4.48529411764706,4.5843137254902,4.18627450980392
"Singapore",70,21,751,6,5.75,6,5.2,5.5,5.20833333333333,4.75735294117647,4.48529411764706,4.5843137254902,4.18627450980392
"Singapore",70,21,751,5.25,5,4.8,4.8,5,5.20833333333333,4.75735294117647,4.48529411764706,4.5843137254902,4.18627450980392
"Singapore",70,21,751,5,5,5,5,5,5.20833333333333,4.75735294117647,4.48529411764706,4.5843137254902,4.18627450980392
"Singapore",70,22,751,5.25,4.75,5.2,4.2,4.75,5.20833333333333,4.75735294117647,4.48529411764706,4.5843137254902,4.18627450980392
"Spain",49.5,NA,874,1,1.75,2.2,3.6,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,66,874,2.25,2,1.8,2.6,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,36,874,1,1.5,1.2,2,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,24,874,1.75,1.25,1,2.8,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,1,1.5,1.2,4.4,4.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,47,874,3,5.5,5,5.8,5.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,40,874,1,1,1.4,1.8,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,34,874,1,1.25,2,2.2,1.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,24,874,2.5,2,2.4,3,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,NA,874,2.5,2,2.4,3,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,18,874,1.5,2.25,4.4,4.2,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,41,874,5,5,4.4,2,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,37,874,1.75,2.25,3.6,3.6,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1.75,2.5,2.2,3.4,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,33,874,1,1.25,2,2.6,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,NA,874,1,1.25,2,4,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1.5,1,1.2,2.6,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,5.5,5.5,4.8,3,5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,45,874,1.5,2,2.2,3.2,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,1,1,3.8,6,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,39,874,3.25,5,4.8,4.8,4.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,28,874,1.25,1,1.4,2.8,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,25,874,1.5,2.25,2.6,3.8,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,6,6,5.4,3.8,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,28,874,2.5,2.5,2,3,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,27,874,1,1,1.4,1.8,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,25,874,1,1,1,2.8,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,2.75,2.75,2.8,4,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,2.5,2,2.6,3,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,26,874,1,1.25,1.6,3.8,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,15,874,2.25,1.75,1,1.6,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,1,2,4,4.6,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,20,874,1,1.25,1,2.2,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,58,874,1,1.75,3,3.4,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,1,1.75,4,5,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,34,874,1.5,1,1.2,3.6,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,33,874,1,1,2.6,3,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,28,874,1.75,1.5,2.8,4.8,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,28,874,2.25,1.75,2,4.2,4.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,1,2,3.8,3.8,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,22,874,1.25,1.25,3.2,3.4,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,46,874,1.25,1.5,2.4,4.4,5.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,1.25,1.5,2.8,3.8,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,46,874,2,2.75,2.2,3.4,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,20,874,1.25,2.5,1.4,2.4,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,26,874,1,1.25,2.2,2.8,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,46,874,2,3.25,2.2,3.8,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,1,1,1,2.8,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,1,1,1,2,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,56,874,4.5,5,4,3.4,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,NA,874,1,1.75,2.2,3.6,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,46,874,3,2.5,2.4,4.6,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,40,874,1.75,2.5,2.6,3.8,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,50,874,1.25,2.25,2.2,3.4,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,33,874,1,1,1.4,1.4,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,38,874,1,1.75,1.2,1.6,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,34,874,2,2.25,2.4,3,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,24,874,1,2.5,3.4,5,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,55,874,2.75,2.25,2.6,3.2,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,37,874,1.75,2.25,2.2,5.4,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,1.25,4.5,3.6,4.4,4.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,1.5,3,3.2,3.6,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,1,1.25,1.4,3,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,1.5,1.75,2,5,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,54,874,1.75,1.5,2,2.2,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,54,874,1.75,3.5,3.8,4.6,4.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,1.75,2.25,2.6,4,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,48,874,1,1.5,2.4,3,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,39,874,2,2,2.2,2.2,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,3.5,4.5,4.8,3.8,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,42,874,1.5,2,2.2,4.2,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,47,874,1.5,2.25,2.2,3.4,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,54,874,1,1.75,2.4,2.8,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,1,1.25,2.2,3.8,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,22,874,2.75,3,2.8,3,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,50,874,1,1.5,2.4,3.4,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1.5,2,2.6,4,4.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,49,874,1.5,1.75,1.8,2.8,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,47,874,1,1,1.6,1.8,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1.25,1.75,1.8,2.6,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,41,874,3.25,4,3.6,4.2,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,41,874,2.5,2.5,2.2,2.6,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,1.5,1.75,1.4,3,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,36,874,1.75,2.5,3.4,3.8,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1,1.25,1,2,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,38,874,1,1.75,2.6,3.4,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,38,874,2.25,2.5,3,3.6,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,NA,874,1,1,1.8,2.6,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,57,874,5,4.75,5,4.4,4.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,47,874,1.5,1.5,3,3.6,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,49,874,1.25,2.25,2.4,3.2,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,24,874,1,1.25,2.2,2.6,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,42,874,1,1,1.4,4.8,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,5.75,5,3.2,3,4.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,51,874,1.5,2,2.6,2.6,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,54,874,1,1,1,1,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,1.75,2.25,1.8,2.8,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,1,1.75,2.2,3.6,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,1,1.25,2.4,1.4,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,25,874,1,2,1.8,3,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,48,874,2,2,2.4,3.4,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1,1,1,4,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,2.25,2.25,1.8,2.8,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,34,874,1,1,2.6,2.8,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,48,874,1,1,2.4,3,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,41,874,1.75,3.5,2.2,4.2,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,4.75,4,3.6,2.8,4.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,45,874,1,1.25,1.2,1.4,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,40,874,1.25,1.25,2,4.6,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,37,874,5.75,5.75,5.2,3.8,5.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,2.75,2.25,3,4,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,49,874,1,1.5,2,2,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,49,874,1,1.75,1.6,1.8,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,48,874,1,2.5,2.8,3.2,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,1.25,3,2.2,4.2,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,1.25,2,2.4,4.8,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1.25,1.25,1.6,2.4,1.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,22,874,2.25,1.75,3,3.6,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,43,874,1.75,3,3.8,4.2,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,47,874,1.25,1.75,2,3.6,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,5.25,5.25,3.2,1.4,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,45,874,1,1.5,2.6,4.4,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,1.25,2.25,4,3.6,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,1,1.5,1.4,2.8,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,1,1,2,3,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,NA,874,1.25,1.5,1.6,2.8,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,33,874,1,1,1.4,1.2,1.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,39,874,1.25,1,2.6,4.4,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,49,874,1,1,1,1.4,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,42,874,2,2,2.4,2.6,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,1,2.25,2.8,4,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,42,874,1.5,3.5,5.4,6,4.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,50,874,1,1.75,1.4,2.6,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,56,874,1,1.5,1.6,2,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,25,874,1.75,1.75,2.2,3,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,2,2,2,2.2,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,39,874,1,1,1.2,1.4,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,39,874,1,1,1.6,2.8,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,22,874,1.75,1.25,1.4,1.8,2,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,48,874,1,1,2,1,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,27,874,1,2.5,3.2,3.8,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,1.25,2,2.6,4.2,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,33,874,2,2.5,2.4,3.2,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,1.75,2.5,2.6,3.2,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,1.25,2.5,4,4.6,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,NA,874,4,4.5,4.4,4.2,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,NA,874,4,4.5,4.4,4.2,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,23,874,2.25,1.75,1.4,3.4,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,2,2,2.4,2.6,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,41,874,1,1.5,1.6,2.2,1.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,48,874,2,2.25,2.2,2.4,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,1,1,1.4,3,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,34,874,3.75,2.5,3.8,3.2,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,1,1.5,2.8,4.2,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,1,1,1.4,2.6,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,5.75,5,5.4,3.6,5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,33,874,1,1,1,1.8,1.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,26,874,2,2.25,2.4,3.6,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,51,874,1,1,2,2,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,45,874,1,1.75,2.6,5.4,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,38,874,1,2,2.8,4.2,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,1.25,3,2,5,4.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,44,874,1.5,2.5,3.2,3.6,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,39,874,2.5,1,1.6,3,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,1,1.25,2.8,3.4,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,23,874,1.25,2,1.8,3,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,2,2,1.6,2.8,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,42,874,1.5,2.25,2,3.4,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,48,874,1.5,2.75,3.4,3.4,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,46,874,1,1.75,1.4,1.8,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,1,2,3.4,3.4,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,1.5,1.5,1.4,3.8,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,2,3,1.8,4.6,5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,2,2.5,3,2.6,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,1,1.25,2.4,3.6,1.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,25,874,1.5,2,2,3.6,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,24,874,5.25,4.75,3,4.2,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,1,1.75,2,3.2,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,23,874,4.75,4.5,4.8,4.6,4.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,3.25,1,2,3,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,1.5,2.75,3,3,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,22,874,1.25,3,3.2,5,4,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,24,874,1.5,1,2.4,4.4,3.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,1.75,1.75,2,2.8,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,32,874,5,3.5,3.8,3,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,34,874,1.5,2,2.6,4.8,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,30,874,1.5,2.25,2.6,4.6,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,23,874,2.5,3.5,2.4,4,4.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,23,874,5.75,5.75,4.2,2.6,2.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,1.25,1.5,2.2,3.2,1.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,42,874,2,2,2,3.4,3.25,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,22,874,1.75,1.25,1.6,1.8,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,42,874,1,1,1.4,2,1,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,21,874,1.5,1.5,2.6,4,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,20,874,2,2,2.8,3.4,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,33,874,1.25,1.75,1.2,2,3,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,35,874,1.75,1.25,3.2,3.6,3.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,31,874,1,1.25,1.8,4,2.5,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,29,874,2.25,2.5,3.2,2.8,2.75,1.79875,2.13,2.81625,2.456,3.294
"Spain",49.5,52,874,2.5,2,2.8,4.2,3,1.79875,2.13,2.81625,2.456,3.294
"Swiss",41.5,23,872,5.75,3.75,3.2,3.4,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,19,872,5.75,3.75,5.2,3.6,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,NA,872,5,6,4.6,2,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,32,872,5,4.75,2.4,1.8,2.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,6,5.75,4.4,4,5.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,3.75,4.75,4.6,3,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,6,6,5.4,4.6,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,4.75,4.25,5.2,4.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,24,872,5.75,5.75,4.2,3.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,27,872,4.75,6,3.4,2.8,2.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.5,4.75,4.8,4.6,5.33333333333333,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,4.5,4.25,4.2,3.4,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,19,872,4.75,5,4.4,4.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5,4.5,4.8,4.25,5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5.5,5,3.6,2.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5.75,5,3.2,3,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5.5,4.75,3.6,2.8,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,4,4.5,5.2,4.8,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5,5.25,4.6,3.8,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,4.5,4.5,3.4,4,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5.25,2.75,4.8,3.6,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,49,872,5.75,5.25,3.6,3.8,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,24,872,4,3.75,3,3.6,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,4.25,5,5.2,4.6,5.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,33,872,5.5,4,3,3,2.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,26,872,5.25,4.5,4.2,2.8,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,24,872,4.75,5,2.8,2,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5.25,5,4,4.2,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,4.75,4.5,4,3.6,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,4.75,5.25,5,3.6,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,24,872,5.25,5.5,2.8,2.6,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5.5,4.75,2.8,3.2,5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5.25,4,2.2,1.4,3.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,5.25,4.5,4.8,3.4,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.5,3.25,2.8,2.6,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,4.75,5.25,4.8,3.2,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5,4,4.2,3.4,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,NA,872,5,5,4.2,3.6,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,6,4.75,4.4,2.2,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5,4,4.2,3.8,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,19,872,4.5,4.25,4.6,4,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.5,4.5,4.4,3.6,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
